https://www.zillow.com/homedetails/522-Greenwood-St-GE-Evanston-IL-60201/462156900_zpid/,1,1,"522 Greenwood St #Ge, Evanston, IL 60201",2195,850
https://www.zillow.com/homedetails/1111-Church-St-APT-404-Evanston-IL-60201/3563876_zpid/,2,2,"1111 Church St APT 404, Evanston, IL 60201",2650,1106
https://www.zillow.com/homedetails/2725-27-Central-St-2N-Evanston-IL-60201/455235220_zpid/,1,1,"2725-27 Central St #2N, Evanston, IL 60201",1695,800
https://www.zillow.com/homedetails/1229-Leon-Pl-2-Evanston-IL-60201/2097700105_zpid/,3,1,"1229 Leon Pl #2, Evanston, IL 60201",3150,1000
https://www.zillow.com/homedetails/802-Dobson-St-APT-3-Evanston-IL-60202/65556752_zpid/,2,1,"802 Dobson St APT 3, Evanston, IL 60202",2200,1200
https://www.zillow.com/homedetails/2311-Lake-St-Evanston-IL-60201/3518799_zpid/,2,1,"2311 Lake St, Evanston, IL 60201",2700,1200
https://www.zillow.com/homedetails/Evanston-IL-60202/461583555_zpid/,2,2,"(undisclosed Address), Evanston, IL 60202",1850,1200
https://www.zillow.com/homedetails/801-Seward-St-APT-3-Evanston-IL-60202/2057908318_zpid/,3,1,"801 Seward St APT 3, Evanston, IL 60202",2610,1100
https://www.zillow.com/homedetails/1112-Garnett-Pl-UNIT-1-Evanston-IL-60201/460537395_zpid/,4,2,"1112 Garnett Pl Unit 1, Evanston, IL 60201",4350,1200
https://www.zillow.com/homedetails/1637-Orrington-Ave-203-Evanston-IL-60201/448390445_zpid/,2,1,"1637 Orrington Ave #203, Evanston, IL 60201",1877,450
https://www.zillow.com/homedetails/1726-Sherman-Ave-APT-2-Evanston-IL-60201/462431806_zpid/,1,1,"1726 Sherman Ave APT 2, Evanston, IL 60201",1500,700
https://www.zillow.com/homedetails/907-Washington-St-1A-Evanston-IL-60202/2071905945_zpid/,2,1,"907 Washington St #1A, Evanston, IL 60202",1745,1000
https://www.zillow.com/homedetails/1121-Leonard-Pl-3-Evanston-IL-60201/2072184493_zpid/,2,1,"1121 Leonard Pl #3, Evanston, IL 60201",2599,1000
https://www.zillow.com/apartments/evanston-il/1001-davis-apartments/Cr6R58/,2,1,"1001 Davis Apartments, 1001 Davis St #1003-4, Evanston, IL 60201",1970,1000
https://www.zillow.com/homedetails/Evanston-IL-60202/2060160305_zpid/,3,2,"(undisclosed Address), Evanston, IL 60202",6000,2000
https://www.zillow.com/homedetails/Evanston-IL-60202/2098489878_zpid/,3,1,"(undisclosed Address), Evanston, IL 60202",5500,1640
https://www.zillow.com/homedetails/1119-Garnett-Pl-APT-3-Evanston-IL-60201/2059818138_zpid/,3,1,"1119 Garnett Pl APT 3, Evanston, IL 60201",4200,16200
https://www.zillow.com/homedetails/723-Dobson-St-APT-1-Evanston-IL-60202/2113408423_zpid/,3,2,"723 Dobson St APT 1, Evanston, IL 60202",2900,1700
https://www.zillow.com/homedetails/2750-Hampton-Pkwy-APT-P3-Evanston-IL-60201/63689764_zpid/,1,1,"2750 Hampton Pkwy APT P3, Evanston, IL 60201",1695,779
https://www.zillow.com/homedetails/1618-Payne-St-Evanston-IL-60201/2078010114_zpid/,2,1,"1618 Payne St, Evanston, IL 60201",2195,1574
https://www.zillow.com/apartments/evanston-il/1936-wesley/5Zq2h5/,3,1,"1936 Wesley, 1936 Wesley Ave APT 1B, Evanston, IL 60201",2100,905
https://www.zillow.com/homedetails/835-Judson-Ave-APT-101-Evanston-IL-60202/3566830_zpid/,2,2,"835 Judson Ave APT 101, Evanston, IL 60202",2095,1100
https://www.zillow.com/homedetails/2608-Bennett-Ave-APT-3W-Evanston-IL-60201/462415950_zpid/,2,1,"2608 Bennett Ave APT 3W, Evanston, IL 60201",2400,1150
https://www.zillow.com/apartments/evanston-il/2018-pratt/Cr6KVC/,5,2,"2018 Pratt, 2018 Pratt Ct, Evanston, IL 60201",5350,1522
https://www.zillow.com/homedetails/1121-Leonard-Pl-APT-2-Evanston-IL-60201/348745666_zpid/,3,1,"1121 Leonard Pl APT 2, Evanston, IL 60201",3950,1350
https://www.zillow.com/homedetails/802-Dempster-St-APT-1A-Evanston-IL-60202/2100087264_zpid/,1,1,"802 Dempster St APT 1A, Evanston, IL 60202",1600,525
https://www.zillow.com/apartments/evanston-il/304-*2113-15-darrow-building*/BXtB7f/,2,1,"304 - *2113-15 Darrow Building*, 2113-15 Darrow Ave #20600401, Evanston, IL 60201",1750,720
https://www.zillow.com/apartments/evanston-il/352-*sharff-apartments*/5fvsrs/,2,1,"352 - *Sharff Apartments*, 419 Ridge Ave #L, Evanston, IL 60202",1945,1000
https://www.zillow.com/homedetails/811-Dobson-St-APT-1E-Evanston-IL-60202/2122652574_zpid/,2,1,"811 Dobson St APT 1E, Evanston, IL 60202",2195,1800
https://www.zillow.com/homedetails/1838-Ashland-Ave-APT-1F-Evanston-IL-60201/2119252882_zpid/,2,1,"1838 Ashland Ave APT 1F, Evanston, IL 60201",2100,900
https://www.zillow.com/homedetails/Evanston-IL-60202/3567608_zpid/,2,1,"(undisclosed Address), Evanston, IL 60202",1900,900
https://www.zillow.com/homedetails/2742-Hampton-Pkwy-APT-K2-Evanston-IL-60201/63689762_zpid/,1,1,"2742 Hampton Pkwy APT K2, Evanston, IL 60201",1200,541
https://www.zillow.com/apartments/evanston-il/1806-12-central/9Hw7Nr/,0,1,"1806-12 Central, 1806 Central St #9, Evanston, IL 60201",1395,450
https://www.zillow.com/apartments/evanston-il/725-washington-st/CrVKHv/,0,1,"725 Washington St, 725 Washington St APT 204, Evanston, IL 60202",1245,350
https://www.zillow.com/apartments/evanston-il/2306-central/BNgTxz/,1,1,"2306 Central, 2306-12 Central St #2306-3N, Evanston, IL 60201",1625,700
